word, type, condition, recog_rating, recog_RT, target_angle, response_angle, response_error, response_RT
VAULT, STIM, HIGH, 6, 1.9656, -3.0744, 2.5579, 0.6510, 0.6672
MONKEY, STIM, HIGH, 6, 0.4730, -2.6004, 0.7633, 2.9194, 1.7347
NAVEL, FOIL, HIGH, 1, 0.9533, NA, NA, NA, NA
RAT, STIM, HIGH, 6, 0.5567, 0.0469, -2.5493, 2.5963, 0.7839
PREFIX, FOIL, LOW, 1, 3.2195, NA, NA, NA, NA
METHOD, FOIL, LOW, 1, 2.0578, NA, NA, NA, NA
LAUD, STIM, LOW, 6, 1.2689, -1.9600, -2.6182, 0.6582, 3.3359
BRUSH, FOIL, HIGH, 1, 0.6982, NA, NA, NA, NA
CORPS, STIM, LOW, 6, 5.5785, 2.0515, 1.9683, 0.0831, 0.5171
BEAU, FOIL, LOW, 1, 0.7890, NA, NA, NA, NA
LAWYER, STIM, HIGH, 6, 1.8479, 1.9269, 1.9278, -0.0009, 0.8673
IRIS, STIM, HIGH, 6, 1.7243, 0.0681, 0.0920, -0.0240, 0.9674
TAR, FOIL, HIGH, 1, 0.8038, NA, NA, NA, NA
CAMERA, STIM, HIGH, 6, 0.7852, -2.6597, 2.1862, 1.4373, 1.5011
LAX, STIM, LOW, 6, 2.0527, -0.6626, -0.8840, 0.2214, 1.6346
BELL, FOIL, HIGH, 1, 1.0315, NA, NA, NA, NA
ROCK, STIM, HIGH, 6, 1.2491, -0.9100, -0.9511, 0.0411, 1.0675
PRAISE, FOIL, LOW, 6, 1.0989, NA, NA, NA, NA
FORCE, FOIL, LOW, 4, 2.8269, NA, NA, NA, NA
FREE, FOIL, LOW, 1, 1.1343, NA, NA, NA, NA
TIGER, STIM, HIGH, 6, 10.2697, -1.6557, -1.5501, -0.1056, 1.5845
CLOUD, FOIL, HIGH, 1, 1.0727, NA, NA, NA, NA
COOL, STIM, LOW, 6, 0.5563, 1.9542, 2.1255, -0.1714, 0.8173
HAND, FOIL, HIGH, 1, 0.7775, NA, NA, NA, NA
LAND, STIM, HIGH, 6, 0.5296, -2.6053, -2.5179, -0.0874, 0.5337
MIRROR, STIM, HIGH, 6, 1.7900, -0.2832, 0.6941, -0.9773, 2.5686
SISTER, STIM, HIGH, 6, 1.0608, 0.5931, 0.8301, -0.2370, 2.6353
ELBOW, STIM, HIGH, 6, 1.3602, 1.5612, 1.6377, -0.0765, 0.7839
USUAL, STIM, LOW, 6, 3.0609, 1.2266, -2.6129, -2.4438, 2.7855
CUT, STIM, LOW, 6, 0.8493, 2.9759, 2.7437, 0.2322, 0.4170
MOUTH, FOIL, HIGH, 1, 0.8920, NA, NA, NA, NA
JERID, FOIL, LOW, 1, 0.6431, NA, NA, NA, NA
BEETLE, FOIL, HIGH, 1, 0.7321, NA, NA, NA, NA
NOR, FOIL, LOW, 1, 0.7935, NA, NA, NA, NA
HATRED, FOIL, LOW, 1, 0.7315, NA, NA, NA, NA
PALM, STIM, HIGH, 6, 0.6100, 1.1452, 1.0576, 0.0875, 0.5671
TURTLE, FOIL, HIGH, 1, 0.7186, NA, NA, NA, NA
BUTTON, FOIL, HIGH, 1, 0.7846, NA, NA, NA, NA
MOMENT, FOIL, LOW, 1, 0.8408, NA, NA, NA, NA
COAT, STIM, HIGH, 6, 0.6445, -0.1718, 0.1257, -0.2975, 0.4003
BANK, FOIL, HIGH, 1, 2.8952, NA, NA, NA, NA
COCK, STIM, HIGH, 6, 2.2206, 2.0407, 2.3488, -0.3082, 0.6672
PROUD, FOIL, LOW, 1, 3.5696, NA, NA, NA, NA
TOMATO, FOIL, HIGH, 1, 0.6591, NA, NA, NA, NA
HERD, STIM, HIGH, 6, 0.6602, -0.7806, -0.6435, -0.1371, 0.4837
RUM, STIM, HIGH, 6, 4.4152, 0.8574, 0.7673, 0.0901, 0.4837
DAISY, STIM, HIGH, 6, 1.3770, -2.5710, -2.5012, -0.0699, 1.2009
DANCER, FOIL, HIGH, 1, 0.8324, NA, NA, NA, NA
