model_name, participant, is_model, is_high, quantile_idx, rt, theta
Thresh, 1, true, true, 0.1, 0.14025, -3.1416
Thresh, 1, true, true, 0.1, 0.14026, -3.0159
Thresh, 1, true, true, 0.1, 0.1403, -2.8903
Thresh, 1, true, true, 0.1, 0.14037, -2.7646
Thresh, 1, true, true, 0.1, 0.14046, -2.6389
Thresh, 1, true, true, 0.1, 0.14058, -2.5133
Thresh, 1, true, true, 0.1, 0.14072, -2.3876
Thresh, 1, true, true, 0.1, 0.14088, -2.2619
Thresh, 1, true, true, 0.1, 0.14106, -2.1363
Thresh, 1, true, true, 0.1, 0.14125, -2.0106
Thresh, 1, true, true, 0.1, 0.14146, -1.885
Thresh, 1, true, true, 0.1, 0.14168, -1.7593
Thresh, 1, true, true, 0.1, 0.14191, -1.6336
Thresh, 1, true, true, 0.1, 0.14214, -1.508
Thresh, 1, true, true, 0.1, 0.14236, -1.3823
Thresh, 1, true, true, 0.1, 0.14259, -1.2566
Thresh, 1, true, true, 0.1, 0.14281, -1.131
Thresh, 1, true, true, 0.1, 0.14301, -1.0053
Thresh, 1, true, true, 0.1, 0.1432, -0.87965
Thresh, 1, true, true, 0.1, 0.14337, -0.75398
Thresh, 1, true, true, 0.1, 0.14352, -0.62832
Thresh, 1, true, true, 0.1, 0.14365, -0.50265
Thresh, 1, true, true, 0.1, 0.14375, -0.37699
Thresh, 1, true, true, 0.1, 0.14383, -0.25133
Thresh, 1, true, true, 0.1, 0.14387, -0.12566
Thresh, 1, true, true, 0.1, 0.14389, 1.1102e-15
Thresh, 1, true, true, 0.1, 0.14387, 0.12566
Thresh, 1, true, true, 0.1, 0.14383, 0.25133
Thresh, 1, true, true, 0.1, 0.14375, 0.37699
Thresh, 1, true, true, 0.1, 0.14365, 0.50265
Thresh, 1, true, true, 0.1, 0.14353, 0.62832
Thresh, 1, true, true, 0.1, 0.14337, 0.75398
Thresh, 1, true, true, 0.1, 0.1432, 0.87965
Thresh, 1, true, true, 0.1, 0.14301, 1.0053
Thresh, 1, true, true, 0.1, 0.14281, 1.131
Thresh, 1, true, true, 0.1, 0.14259, 1.2566
Thresh, 1, true, true, 0.1, 0.14237, 1.3823
Thresh, 1, true, true, 0.1, 0.14214, 1.508
Thresh, 1, true, true, 0.1, 0.14191, 1.6336
Thresh, 1, true, true, 0.1, 0.14168, 1.7593
Thresh, 1, true, true, 0.1, 0.14147, 1.885
Thresh, 1, true, true, 0.1, 0.14126, 2.0106
Thresh, 1, true, true, 0.1, 0.14106, 2.1363
Thresh, 1, true, true, 0.1, 0.14088, 2.2619
Thresh, 1, true, true, 0.1, 0.14072, 2.3876
Thresh, 1, true, true, 0.1, 0.14058, 2.5133
Thresh, 1, true, true, 0.1, 0.14046, 2.6389
Thresh, 1, true, true, 0.1, 0.14037, 2.7646
Thresh, 1, true, true, 0.1, 0.14031, 2.8903
Thresh, 1, true, true, 0.1, 0.14026, 3.0159
Thresh, 1, true, true, 0.5, 0.40946, -3.1416
Thresh, 1, true, true, 0.5, 0.40949, -3.0159
Thresh, 1, true, true, 0.5, 0.40959, -2.8903
Thresh, 1, true, true, 0.5, 0.40974, -2.7646
Thresh, 1, true, true, 0.5, 0.40995, -2.6389
Thresh, 1, true, true, 0.5, 0.41022, -2.5133
Thresh, 1, true, true, 0.5, 0.41055, -2.3876
Thresh, 1, true, true, 0.5, 0.41091, -2.2619
Thresh, 1, true, true, 0.5, 0.41132, -2.1363
Thresh, 1, true, true, 0.5, 0.41177, -2.0106
Thresh, 1, true, true, 0.5, 0.41225, -1.885
Thresh, 1, true, true, 0.5, 0.41274, -1.7593
Thresh, 1, true, true, 0.5, 0.41325, -1.6336
Thresh, 1, true, true, 0.5, 0.41377, -1.508
Thresh, 1, true, true, 0.5, 0.41428, -1.3823
Thresh, 1, true, true, 0.5, 0.41478, -1.2566
Thresh, 1, true, true, 0.5, 0.41526, -1.131
Thresh, 1, true, true, 0.5, 0.41571, -1.0053
Thresh, 1, true, true, 0.5, 0.41613, -0.87965
Thresh, 1, true, true, 0.5, 0.41651, -0.75398
Thresh, 1, true, true, 0.5, 0.41684, -0.62832
Thresh, 1, true, true, 0.5, 0.41711, -0.50265
Thresh, 1, true, true, 0.5, 0.41733, -0.37699
Thresh, 1, true, true, 0.5, 0.41749, -0.25133
Thresh, 1, true, true, 0.5, 0.41759, -0.12566
Thresh, 1, true, true, 0.5, 0.41762, 1.1102e-15
Thresh, 1, true, true, 0.5, 0.41759, 0.12566
Thresh, 1, true, true, 0.5, 0.41749, 0.25133
Thresh, 1, true, true, 0.5, 0.41734, 0.37699
Thresh, 1, true, true, 0.5, 0.41712, 0.50265
Thresh, 1, true, true, 0.5, 0.41684, 0.62832
Thresh, 1, true, true, 0.5, 0.41651, 0.75398
Thresh, 1, true, true, 0.5, 0.41614, 0.87965
Thresh, 1, true, true, 0.5, 0.41572, 1.0053
Thresh, 1, true, true, 0.5, 0.41526, 1.131
Thresh, 1, true, true, 0.5, 0.41478, 1.2566
Thresh, 1, true, true, 0.5, 0.41429, 1.3823
Thresh, 1, true, true, 0.5, 0.41377, 1.508
Thresh, 1, true, true, 0.5, 0.41326, 1.6336
Thresh, 1, true, true, 0.5, 0.41275, 1.7593
Thresh, 1, true, true, 0.5, 0.41225, 1.885
Thresh, 1, true, true, 0.5, 0.41178, 2.0106
Thresh, 1, true, true, 0.5, 0.41133, 2.1363
Thresh, 1, true, true, 0.5, 0.41092, 2.2619
Thresh, 1, true, true, 0.5, 0.41055, 2.3876
