model_name, participant, is_model, is_high, quantile_idx, rt, theta
Cont, 1, true, true, 0.1, 0.10773, -3.1416
Cont, 1, true, true, 0.1, 0.10785, -3.0159
Cont, 1, true, true, 0.1, 0.10811, -2.8903
Cont, 1, true, true, 0.1, 0.10851, -2.7646
Cont, 1, true, true, 0.1, 0.10904, -2.6389
Cont, 1, true, true, 0.1, 0.10971, -2.5133
Cont, 1, true, true, 0.1, 0.1105, -2.3876
Cont, 1, true, true, 0.1, 0.1114, -2.2619
Cont, 1, true, true, 0.1, 0.1124, -2.1363
Cont, 1, true, true, 0.1, 0.1135, -2.0106
Cont, 1, true, true, 0.1, 0.11467, -1.885
Cont, 1, true, true, 0.1, 0.1159, -1.7593
Cont, 1, true, true, 0.1, 0.11717, -1.6336
Cont, 1, true, true, 0.1, 0.11843, -1.508
Cont, 1, true, true, 0.1, 0.11966, -1.3823
Cont, 1, true, true, 0.1, 0.12087, -1.2566
Cont, 1, true, true, 0.1, 0.12204, -1.131
Cont, 1, true, true, 0.1, 0.12314, -1.0053
Cont, 1, true, true, 0.1, 0.12417, -0.87965
Cont, 1, true, true, 0.1, 0.1251, -0.75398
Cont, 1, true, true, 0.1, 0.12591, -0.62832
Cont, 1, true, true, 0.1, 0.12658, -0.50265
Cont, 1, true, true, 0.1, 0.12711, -0.37699
Cont, 1, true, true, 0.1, 0.12748, -0.25133
Cont, 1, true, true, 0.1, 0.12768, -0.12566
Cont, 1, true, true, 0.1, 0.12771, 1.1102e-15
Cont, 1, true, true, 0.1, 0.12756, 0.12566
Cont, 1, true, true, 0.1, 0.12725, 0.25133
Cont, 1, true, true, 0.1, 0.12678, 0.37699
Cont, 1, true, true, 0.1, 0.12615, 0.50265
Cont, 1, true, true, 0.1, 0.12539, 0.62832
Cont, 1, true, true, 0.1, 0.1245, 0.75398
Cont, 1, true, true, 0.1, 0.1235, 0.87965
Cont, 1, true, true, 0.1, 0.12242, 1.0053
Cont, 1, true, true, 0.1, 0.12127, 1.131
Cont, 1, true, true, 0.1, 0.12007, 1.2566
Cont, 1, true, true, 0.1, 0.11885, 1.3823
Cont, 1, true, true, 0.1, 0.11761, 1.508
Cont, 1, true, true, 0.1, 0.11633, 1.6336
Cont, 1, true, true, 0.1, 0.11508, 1.7593
Cont, 1, true, true, 0.1, 0.11389, 1.885
Cont, 1, true, true, 0.1, 0.11277, 2.0106
Cont, 1, true, true, 0.1, 0.11173, 2.1363
Cont, 1, true, true, 0.1, 0.11079, 2.2619
Cont, 1, true, true, 0.1, 0.10996, 2.3876
Cont, 1, true, true, 0.1, 0.10926, 2.5133
Cont, 1, true, true, 0.1, 0.10867, 2.6389
Cont, 1, true, true, 0.1, 0.10823, 2.7646
Cont, 1, true, true, 0.1, 0.10792, 2.8903
Cont, 1, true, true, 0.1, 0.10775, 3.0159
Cont, 1, true, true, 0.5, 0.37849, -3.1416
Cont, 1, true, true, 0.5, 0.37885, -3.0159
Cont, 1, true, true, 0.5, 0.37965, -2.8903
Cont, 1, true, true, 0.5, 0.38087, -2.7646
Cont, 1, true, true, 0.5, 0.38249, -2.6389
Cont, 1, true, true, 0.5, 0.38449, -2.5133
Cont, 1, true, true, 0.5, 0.38683, -2.3876
Cont, 1, true, true, 0.5, 0.3895, -2.2619
Cont, 1, true, true, 0.5, 0.39253, -2.1363
Cont, 1, true, true, 0.5, 0.39579, -2.0106
Cont, 1, true, true, 0.5, 0.39922, -1.885
Cont, 1, true, true, 0.5, 0.40276, -1.7593
Cont, 1, true, true, 0.5, 0.40639, -1.6336
Cont, 1, true, true, 0.5, 0.41015, -1.508
Cont, 1, true, true, 0.5, 0.41384, -1.3823
Cont, 1, true, true, 0.5, 0.41743, -1.2566
Cont, 1, true, true, 0.5, 0.42084, -1.131
Cont, 1, true, true, 0.5, 0.42409, -1.0053
Cont, 1, true, true, 0.5, 0.42713, -0.87965
Cont, 1, true, true, 0.5, 0.42983, -0.75398
Cont, 1, true, true, 0.5, 0.43217, -0.62832
Cont, 1, true, true, 0.5, 0.4341, -0.50265
Cont, 1, true, true, 0.5, 0.43559, -0.37699
Cont, 1, true, true, 0.5, 0.43663, -0.25133
Cont, 1, true, true, 0.5, 0.43719, -0.12566
Cont, 1, true, true, 0.5, 0.43727, 1.1102e-15
Cont, 1, true, true, 0.5, 0.43687, 0.12566
