model_name, participant, is_model, is_high, quantile_idx, rt, theta
PVM, 1, true, true, 0.1, 0.09198, -3.1416
PVM, 1, true, true, 0.1, 0.093145, -3.0159
PVM, 1, true, true, 0.1, 0.096645, -2.8903
PVM, 1, true, true, 0.1, 0.10254, -2.7646
PVM, 1, true, true, 0.1, 0.11073, -2.6389
PVM, 1, true, true, 0.1, 0.12046, -2.5133
PVM, 1, true, true, 0.1, 0.13161, -2.3876
PVM, 1, true, true, 0.1, 0.14355, -2.2619
PVM, 1, true, true, 0.1, 0.15499, -2.1363
PVM, 1, true, true, 0.1, 0.1656, -2.0106
PVM, 1, true, true, 0.1, 0.17451, -1.885
PVM, 1, true, true, 0.1, 0.18085, -1.7593
PVM, 1, true, true, 0.1, 0.18425, -1.6336
PVM, 1, true, true, 0.1, 0.18453, -1.508
PVM, 1, true, true, 0.1, 0.18167, -1.3823
PVM, 1, true, true, 0.1, 0.17596, -1.2566
PVM, 1, true, true, 0.1, 0.1675, -1.131
PVM, 1, true, true, 0.1, 0.15752, -1.0053
PVM, 1, true, true, 0.1, 0.14641, -0.87965
PVM, 1, true, true, 0.1, 0.1351, -0.75398
PVM, 1, true, true, 0.1, 0.12467, -0.62832
PVM, 1, true, true, 0.1, 0.11514, -0.50265
PVM, 1, true, true, 0.1, 0.10734, -0.37699
PVM, 1, true, true, 0.1, 0.10098, -0.25133
PVM, 1, true, true, 0.1, 0.096933, -0.12566
PVM, 1, true, true, 0.1, 0.09553, 1.1102e-15
PVM, 1, true, true, 0.1, 0.096933, 0.12566
PVM, 1, true, true, 0.1, 0.10098, 0.25133
PVM, 1, true, true, 0.1, 0.10734, 0.37699
PVM, 1, true, true, 0.1, 0.11514, 0.50265
PVM, 1, true, true, 0.1, 0.12467, 0.62832
PVM, 1, true, true, 0.1, 0.1351, 0.75398
PVM, 1, true, true, 0.1, 0.14641, 0.87965
PVM, 1, true, true, 0.1, 0.15752, 1.0053
PVM, 1, true, true, 0.1, 0.1675, 1.131
PVM, 1, true, true, 0.1, 0.17596, 1.2566
PVM, 1, true, true, 0.1, 0.18167, 1.3823
PVM, 1, true, true, 0.1, 0.18453, 1.508
PVM, 1, true, true, 0.1, 0.18425, 1.6336
PVM, 1, true, true, 0.1, 0.18085, 1.7593
PVM, 1, true, true, 0.1, 0.17451, 1.885
PVM, 1, true, true, 0.1, 0.1656, 2.0106
PVM, 1, true, true, 0.1, 0.15499, 2.1363
PVM, 1, true, true, 0.1, 0.14355, 2.2619
PVM, 1, true, true, 0.1, 0.13161, 2.3876
PVM, 1, true, true, 0.1, 0.12046, 2.5133
PVM, 1, true, true, 0.1, 0.11073, 2.6389
PVM, 1, true, true, 0.1, 0.10254, 2.7646
PVM, 1, true, true, 0.1, 0.096645, 2.8903
